6.58400e-05  1.79961e-04  3.65698e-04  5.27729e-04  6.70734e-04  7.88282e-04  8.22117e-04  8.30035e-04  1.03132e-03  1.70882e-03  2.37116e-03  1.54761e-03  8.05004e-04  6.07138e-04  5.46391e-04  5.29356e-04  4.65200e-04  3.91218e-04  3.06278e-04  2.61657e-04  2.13082e-04  1.54684e-04  1.13410e-04  8.58068e-05  1.34471e-05  9.58940e-05  2.17588e-04  4.04381e-04  5.79326e-04  7.52163e-04  9.54965e-04  1.14280e-03  1.17941e-03  9.37163e-04  6.34636e-04  6.04930e-04  4.72782e-04  6.66989e-04  8.47884e-04  7.31826e-04  5.37459e-04  3.95954e-04  3.24971e-04  2.62834e-04  2.15300e-04  1.68416e-04  1.27024e-04  9.89075e-05  7.12513e-05  1.56995e-05  7.03087e-07  3.68377e-05  1.30591e-04  2.24393e-04  3.13849e-04  4.01715e-04  4.61050e-04  4.89055e-04  5.09597e-04  4.83039e-04  5.07037e-04  3.96341e-04  3.79417e-04  3.32785e-04  3.17313e-04  2.70203e-04  2.43587e-04  1.88509e-04  1.46241e-04  1.13757e-04  1.03747e-04  6.08296e-05  5.69601e-05  2.81629e-05  7.70974e-06  
6.65314e-05  1.70572e-04  3.38889e-04  4.80468e-04  6.13444e-04  7.43970e-04  8.19711e-04  8.14224e-04  7.86331e-04  9.25761e-04  1.54761e-03  2.15614e-03  1.36918e-03  6.58727e-04  4.58797e-04  4.13584e-04  4.41454e-04  3.79064e-04  3.05388e-04  2.43276e-04  2.11164e-04  1.46877e-04  1.16064e-04  8.43938e-05  1.23197e-05  8.54443e-05  1.98865e-04  3.79323e-04  5.47516e-04  6.95760e-04  8.37744e-04  9.86609e-04  1.12802e-03  1.13538e-03  8.53892e-04  5.09130e-04  4.40457e-04  3.32000e-04  5.56609e-04  7.35107e-04  6.08343e-04  4.26138e-04  2.94161e-04  2.42392e-04  2.06061e-04  1.70573e-04  1.20123e-04  9.71404e-05  6.99059e-05  1.48170e-05  2.04672e-06  3.31007e-05  1.17549e-04  1.99046e-04  2.83539e-04  3.63552e-04  4.09510e-04  4.51533e-04  4.59340e-04  4.60377e-04  4.18038e-04  4.24121e-04  3.36422e-04  3.25572e-04  2.88351e-04  2.69337e-04  2.17216e-04  2.00958e-04  1.30578e-04  1.21762e-04  9.48135e-05  7.20458e-05  4.78135e-05  3.73769e-05  7.19626e-06  
6.96412e-05  1.69659e-04  3.22977e-04  4.46924e-04  5.63640e-04  6.85226e-04  7.73876e-04  8.17681e-04  7.72281e-04  7.09134e-04  8.05004e-04  1.36918e-03  1.93345e-03  1.16794e-03  4.73785e-04  3.32822e-04  3.36234e-04  3.63047e-04  2.95732e-04  2.42943e-04  1.95195e-04  1.42847e-04  1.06015e-04  8.45167e-05  1.20496e-05  8.59405e-05  1.91717e-04  3.60251e-04  5.18977e-04  6.58715e-04  7.70683e-04  8.55083e-04  9.62768e-04  1.07216e-03  1.04929e-03  7.28639e-04  3.48581e-04  2.75005e-04  1.97369e-04  4.31651e-04  6.19747e-04  4.94271e-04  3.11023e-04  1.99786e-04  1.79771e-04  1.60544e-04  1.20010e-04  8.75492e-05  6.55183e-05  1.46983e-05  8.75377e-06  4.08140e-05  1.17201e-04  1.88263e-04  2.64799e-04  3.32431e-04  3.77479e-04  4.07736e-04  4.29449e-04  4.08021e-04  4.09170e-04  3.37754e-04  3.64913e-04  2.81266e-04  2.78968e-04  2.43058e-04  2.14054e-04  1.79226e-04  1.36808e-04  1.03313e-04  1.03901e-04  5.90155e-05  5.55109e-05  3.13155e-05  7.37530e-06  
6.16529e-05  1.49797e-04  2.81696e-04  3.89573e-04  4.90812e-04  5.92294e-04  6.77326e-04  7.35155e-04  7.52076e-04  6.72902e-04  6.07138e-04  6.58727e-04  1.16794e-03  1.68176e-03  9.82888e-04  3.62348e-04  2.65182e-04  2.73178e-04  2.86656e-04  2.45346e-04  1.95260e-04  1.33159e-04  1.05158e-04  8.09427e-05  1.30936e-05  8.12738e-05  1.72950e-04  3.16914e-04  4.55868e-04  5.83903e-04  6.86397e-04  7.47748e-04  7.93904e-04  8.74912e-04  9.54859e-04  9.18647e-04  5.73886e-04  1.91978e-04  1.34323e-04  1.11800e-04  3.65332e-04  5.34033e-04  3.83645e-04  2.02979e-04  1.34835e-04  1.39374e-04  1.19545e-04  8.86571e-05  5.80895e-05  1.40934e-05  9.21890e-06  3.62061e-05  9.93339e-05  1.60654e-04  2.22315e-04  2.85185e-04  3.23999e-04  3.59767e-04  3.68973e-04  3.75224e-04  3.57362e-04  3.33553e-04  2.70278e-04  3.19956e-04  2.40623e-04  2.29300e-04  2.10949e-04  1.71734e-04  1.28120e-04  1.08694e-04  9.70301e-05  6.94150e-05  5.26192e-05  3.61044e-05  8.33586e-06  
4.24438e-05  1.09742e-04  2.14161e-04  3.10964e-04  4.01973e-04  4.85129e-04  5.49280e-04  6.09294e-04  6.43832e-04  6.35665e-04  5.46391e-04  4.58797e-04  4.73785e-04  9.82888e-04  1.58730e-03  9.10118e-04  2.60690e-04  1.98649e-04  1.95913e-04  2.42426e-04  1.88173e-04  1.31370e-04  8.58475e-05  7.26014e-05  1.53263e-05  6.57138e-05  1.37337e-04  2.47367e-04  3.62514e-04  4.73753e-04  5.69242e-04  6.28660e-04  6.55910e-04  6.71467e-04  7.19046e-04  7.76964e-04  7.42032e-04  4.34818e-04  1.28546e-04  1.62053e-04  1.35520e-04  3.14359e-04  4.41984e-04  2.61004e-04  1.23790e-04  8.89779e-05  1.04971e-04  8.54491e-05  5.67294e-05  1.39355e-05  2.25733e-06  1.84233e-05  7.22180e-05  1.23030e-04  1.80008e-04  2.35073e-04  2.74890e-04  3.06662e-04  3.26873e-04  3.25499e-04  3.26152e-04  2.96721e-04  2.58378e-04  2.49943e-04  2.65364e-04  1.96742e-04  2.04817e-04  1.57031e-04  1.31264e-04  9.03977e-05  1.10094e-04  5.52342e-05  6.49717e-05  2.83312e-05  9.55112e-06  
3.00148e-05  7.94442e-05  1.62271e-04  2.48964e-04  3.31950e-04  4.00286e-04  4.52099e-04  4.96812e-04  5.38727e-04  5.45127e-04  5.29356e-04  4.13584e-04  3.32822e-04  3.62348e-04  9.10118e-04  1.43267e-03  7.29538e-04  1.72809e-04  1.35212e-04  1.54934e-04  1.89229e-04  1.28427e-04  7.95866e-05  5.62042e-05  1.52219e-05  5.56044e-05  1.09099e-04  1.94142e-04  2.89627e-04  3.85207e-04  4.68728e-04  5.29715e-04  5.61014e-04  5.64399e-04  5.46443e-04  5.68021e-04  6.13342e-04  6.22392e-04  3.80718e-04  1.36043e-04  1.23444e-04  4.41411e-05  2.25507e-04  3.39129e-04  1.82140e-04  7.13131e-05  5.61724e-05  7.71768e-05  6.19234e-05  1.12575e-05  -4.94982e-07  5.91277e-06  5.13605e-05  9.52116e-05  1.45054e-04  1.96872e-04  2.29726e-04  2.67278e-04  2.78028e-04  2.89961e-04  2.84228e-04  2.64960e-04  2.28869e-04  2.32189e-04  1.99507e-04  2.17591e-04  1.74836e-04  1.42729e-04  1.18582e-04  8.95843e-05  8.89753e-05  6.91598e-05  4.43196e-05  3.78670e-05  8.90312e-06  
2.05693e-05  5.63011e-05  1.19246e-04  1.91997e-04  2.64772e-04  3.24199e-04  3.69105e-04  4.14411e-04  4.44340e-04  4.67177e-04  4.65200e-04  4.41454e-04  3.36234e-04  2.65182e-04  2.60690e-04  7.29538e-04  1.22423e-03  5.88689e-04  1.05430e-04  1.12517e-04  1.30306e-04  1.44309e-04  9.87234e-05  4.91890e-05  1.63687e-05  4.43707e-05  8.25262e-05  1.51233e-04  2.30566e-04  3.11774e-04  3.85730e-04  4.43783e-04  4.87489e-04  5.02657e-04  4.87557e-04  4.49388e-04  4.51007e-04  5.02027e-04  5.35679e-04  3.00185e-04  2.76399e-05  2.71840e-06  -4.45480e-05  1.70459e-04  2.96706e-04  1.39569e-04  3.88698e-05  4.89501e-05  5.71260e-05  1.30274e-05  -4.87156e-06  -7.81978e-06  2.69921e-05  5.95978e-05  1.03005e-04  1.46499e-04  1.81515e-04  2.14913e-04  2.38264e-04  2.41911e-04  2.62235e-04  2.30759e-04  2.12750e-04  2.06090e-04  2.05568e-04  1.65461e-04  1.99112e-04  1.51668e-04  9.00801e-05  1.10747e-04  8.38540e-05  7.07695e-05  5.63349e-05  3.34026e-05  1.02845e-05  
2.07134e-05  5.31418e-05  1.02115e-04  1.60679e-04  2.23109e-04  2.69233e-04  3.06483e-04  3.45185e-04  3.77034e-04  3.79712e-04  3.91218e-04  3.79064e-04  3.63047e-04  2.73178e-04  1.98649e-04  1.72809e-04  5.88689e-04  1.01986e-03  4.44250e-04  6.19779e-05  8.51902e-05  8.08228e-05  1.09268e-04  7.44869e-05  1.17803e-05  4.19223e-05  7.48654e-05  1.32218e-04  1.97791e-04  2.66287e-04  3.27042e-04  3.75775e-04  4.15147e-04  4.42244e-04  4.37293e-04  4.07958e-04  3.53176e-04  3.54085e-04  4.20100e-04  4.69167e-04  2.45317e-04  -3.57199e-05  -8.39367e-05  -1.01525e-04  1.52494e-04  2.70103e-04  9.99640e-05  1.34355e-05  1.68855e-05  1.63000e-05  -1.35102e-06  -3.19859e-06  2.42015e-05  4.59575e-05  8.39685e-05  1.18072e-04  1.40844e-04  1.79056e-04  1.96658e-04  2.06284e-04  2.12329e-04  2.12128e-04  1.81832e-04  1.83263e-04  1.80286e-04  1.60469e-04  1.39729e-04  1.68387e-04  9.75453e-05  6.71841e-05  1.10117e-04  5.05212e-05  5.54660e-05  3.55259e-05  9.23668e-06  
2.53646e-05  5.71080e-05  9.90866e-05  1.48123e-04  1.97055e-04  2.33359e-04  2.61076e-04  2.93062e-04  3.11344e-04  3.17091e-04  3.06278e-04  3.05388e-04  2.95732e-04  2.86656e-04  1.95913e-04  1.35212e-04  1.05430e-04  4.44250e-04  8.22193e-04  3.25895e-04  7.58701e-06  2.91978e-05  5.03632e-05  9.52435e-05  8.18527e-06  4.45537e-05  7.63143e-05  1.23717e-04  1.78043e-04  2.32850e-04  2.80085e-04  3.15298e-04  3.43056e-04  3.60033e-04  3.66959e-04  3.46257e-04  2.99606e-04  2.40272e-04  2.45189e-04  3.17097e-04  3.90063e-04  1.89482e-04  -1.09290e-04  -1.68045e-04  -1.34002e-04  1.41369e-04  2.19881e-04  2.81044e-05  -3.05417e-05  1.63934e-05  6.18026e-06  9.12214e-06  3.13490e-05  4.88113e-05  7.67207e-05  1.00948e-04  1.19955e-04  1.42148e-04  1.60482e-04  1.57531e-04  1.73590e-04  1.55386e-04  1.47484e-04  1.41306e-04  1.34198e-04  1.29224e-04  1.15564e-04  9.39757e-05  1.02810e-04  6.22756e-05  4.72024e-05  7.67044e-05  1.23286e-05  4.22263e-05  6.35659e-06  
2.01760e-05  4.00948e-05  7.31705e-05  1.07989e-04  1.45761e-04  1.76444e-04  2.03364e-04  2.30632e-04  2.55849e-04  2.59035e-04  2.61657e-04  2.43276e-04  2.42943e-04  2.45346e-04  2.42426e-04  1.54934e-04  1.12517e-04  6.19779e-05  3.25895e-04  6.80101e-04  2.44247e-04  -2.07749e-05  4.33631e-05  1.27193e-05  1.52056e-05  3.28402e-05  5.63385e-05  9.12326e-05  1.32880e-04  1.78367e-04  2.16861e-04  2.47612e-04  2.71745e-04  2.90769e-04  2.94972e-04  2.91575e-04  2.61947e-04  2.19654e-04  1.74077e-04  1.83395e-04  2.53757e-04  3.42302e-04  1.56183e-04  -1.47163e-04  -1.88135e-04  -1.24670e-04  1.18987e-04  1.71456e-04  1.28410e-05  3.89978e-06  3.03944e-06  1.86670e-07  1.31801e-05  2.56776e-05  4.31608e-05  6.47790e-05  8.23257e-05  1.05363e-04  1.14073e-04  1.31082e-04  1.36062e-04  1.34212e-04  1.09092e-04  1.25736e-04  1.19322e-04  9.85544e-05  1.19779e-04  8.92429e-05  5.40473e-05  8.46887e-05  6.46513e-05  1.61888e-05  7.94348e-05  -6.50307e-06  9.00031e-06  
